125253.722,2.6,-7.8
125254.48,2.6,-7.8
125254.374,2.6,-8.0
125254.700,2.6,-7.8
125255.28,2.6,-7.8
125255.353,2.6,-8.0
125255.679,2.6,-8.0
125256.7,2.6,-8.0
125256.333,2.6,-7.8
125256.661,2.6,-7.8
125256.985,2.6,-7.8
125257.312,2.6,-7.6
125257.638,2.6,-7.6
125257.964,2.6,-7.6
125258.292,2.6,-7.8
125258.618,2.6,-7.8
125258.943,2.6,-8.2
125259.271,2.6,-8.2
125259.597,2.4,-8.4
125259.923,2.2,-8.4
125300.249,2.4,-8.2
125300.575,2.6,-8.0
125300.903,2.6,-8.0
125301.228,2.6,-8.0
125301.624,2.6,-8.0
125301.924,2.8,-7.8
125302.224,2.8,-7.8
125302.524,3.0,-7.8
125302.925,3.0,-8.0
125303.124,2.8,-8.0
125303.524,2.8,-8.0
125303.725,2.6,-8.0
125303.924,2.4,-8.0
125304.224,2.4,-8.0
125304.423,2.4,-8.0
125304.624,2.4,-7.8
125304.824,2.4,-7.8
125305.124,2.4,-7.6
125305.324,2.6,-7.4
125305.623,2.8,-7.4
125305.825,3.0,-7.4
125306.24,3.0,-7.4
125306.324,3.0,-7.4
125306.624,3.0,-7.4
125306.823,3.0,-7.4
125307.25,3.0,-7.6
125307.324,3.0,-7.6
125307.524,3.0,-7.6
125307.723,3.0,-7.6
125307.924,3.0,-7.8
125308.224,3.0,-8.0
125308.523,3.0,-8.0
125308.824,3.0,-8.0
125309.124,3.0,-8.0
125309.424,3.0,-7.8
125309.624,3.0,-7.8
125310.24,3.0,-7.6
125310.224,3.0,-7.6
125310.524,3.0,-7.6
125310.824,3.0,-7.4
125311.124,3.2,-7.6
125311.524,3.2,-7.6
125311.824,3.2,-7.6
125312.124,3.2,-7.8
125312.524,3.2,-7.6
125312.825,3.2,-8.0
125313.124,3.2,-8.0
125313.324,3.0,-8.0
125313.824,3.0,-7.6
125314.24,2.6,-7.6
125314.323,2.6,-7.6
125314.623,2.6,-7.4
125314.924,2.6,-7.4
125315.124,2.6,-7.4
125315.523,2.6,-7.4
125315.725,2.8,-7.4
125316.25,2.8,-7.6
125316.224,2.6,-7.6
125316.525,2.8,-7.8
125316.824,3.0,-7.8
125317.124,3.0,-8.0
125317.425,2.8,-8.0
125317.725,2.8,-8.2
125318.24,2.8,-8.2
125318.224,2.8,-8.2
125318.625,2.8,-8.0
125318.925,2.8,-8.0
125319.224,2.8,-7.8
125319.525,2.8,-8.0
125319.724,2.8,-8.0
125320.24,2.8,-8.0
125320.225,2.8,-7.8
125320.524,2.8,-7.8
125320.824,2.8,-7.8
125321.24,2.8,-8.0
125321.225,2.8,-8.0
125321.531,2.8,-8.2
125321.824,2.8,-8.0
125322.124,2.8,-8.0
125322.425,2.8,-8.2
125322.725,2.8,-8.2
125323.24,2.8,-8.0
125323.325,2.8,-8.0
125323.624,2.8,-7.8
125323.924,2.8,-7.8
12532125202.98,3.6,-5.6
125202.424,3.4,-5.6
125202.751,3.4,-6.0
125203.78,3.4,-6.0
125203.403,3.6,-6.0
125203.731,3.8,-6.0
125204.57,4.0,-6.0
125204.383,4.0,-6.0
125204.709,4.0,-6.2
125205.36,4.0,-6.2
125205.363,4.0,-6.4
125205.688,4.0,-6.4
125206.14,4.0,-6.2
125206.342,4.0,-6.2
125206.668,3.8,-6.0
125206.994,3.8,-6.0
125207.321,3.6,-6.4
125207.647,3.6,-6.4
125229.894,3.6,-6.2
125230.220,3.6,-6.2
125230.547,3.6,-6.6
125230.874,3.6,-6.6
125231.199,3.6,-6.8
125231.525,3.6,-7.0
125231.853,3.6,-7.0
125232.179,3.6,-7.2
125232.505,3.4,-7.2
125233.484,3.0,-6.8
125233.810,3.0,-6.8
125234.138,3.0,-6.8
125234.463,3.0,-6.8
125234.789,3.2,-6.8
125235.117,3.2,-6.8
125235.443,3.2,-7.0
125235.770,3.2,-7.2
125236.96,3.0,-7.2
125236.422,3.0,-7.2
125236.748,3.0,-7.4
125237.74,3.0,-7.4
125237.402,3.0,-7.4
125237.727,3.0,-7.2
125238.55,2.6,-7.2
125238.381,2.4,-7.2
125238.706,2.4,-7.0
125239.33,2.4,-7.0
125239.360,2.4,-7.0
125239.686,2.6,-7.0
125240.12,2.6,-7.0
125240.339,2.8,-7.0
125240.665,3.0,-7.0
125240.991,3.2,-7.0
125241.319,3.2,-7.2
125241.645,3.2,-7.2
125241.970,3.2,-7.2
125242.298,3.2,-7.0
125242.624,3.2,-7.0
125242.950,3.2,-6.8
125243.277,3.2,-6.6
125243.603,3.2,-6.6
125244.255,3.2,-6.6
125244.583,3.2,-6.8
125244.908,3.2,-6.8
125245.234,3.2,-6.8
125245.562,3.2,-6.8
125245.888,3.2,-7.2
125246.214,3.0,-7.2
125246.541,3.0,-7.4
125246.867,3.0,-7.4
125247.193,3.0,-7.2
125247.519,3.0,-7.2
125247.847,3.0,-7.2
125248.173,3.0,-7.0
125248.498,3.2,-7.0
125248.826,3.4,-7.4
125249.152,3.4,-7.4
125249.478,3.2,-7.4
125249.804,3.0,-7.6
125250.131,3.0,-7.8
125250.457,3.0,-7.8
125250.784,3.0,-7.8
125251.111,2.8,-7.8
125251.436,3.0,-7.6
125251.763,2.8,-7.4
125252.90,2.8,-7.4
125252.415,2.6,-7.4
125252.743,2.6,-7.4
125253.69,2.6,-7.4
125253.395,2.6,-7.6
125253.721,2.6,-7.8
125254.374,2.6,-8.0
125254.700,2.6,-7.8
125255.28,2.6,-7.8
125255.353,2.6,-8.0
125255.679,2.6,-8.0
125256.7,2.6,-8.0
125256.333,2.6,-7.8
125256.661,2.6,-7.8
125256.985,2.6,-7.8
125257.312,2.6,-7.6
125257.638,2.6,-7.6
125257.964,2.6,-7.6
125258.292,2.6,-7.8
125258.618,2.6,-7.8
125258.943,2.6,-8.2
125259.270,2.6,-8.2
125259.597,2.4,-8.4
125259.923,2.2,-8.4
125300.249,2.4,-8.2
125300.575,2.6,-8.0
125300.903,2.6,-8.0
125301.228,2.6,-8.0
125301.523,2.6,-8.0
125301.624,2.6,-8.0
125301.725,2.6,-8.0
125302.124,2.8,-7.8
125302.424,2.8,-7.8
125302.624,3.0,-7.8
125303.24,2.8,-8.0
125303.224,2.8,-8.0
125303.825,2.4,-8.0
125304.23,2.4,-8.0
125304.723,2.4,-7.8
125305.224,2.6,-7.6
125305.825,3.0,-7.4
125306.124,3.0,-7.4
125306.324,3.0,-7.4
125306.624,3.0,-7.4
125307.25,3.0,-7.6
125307.324,3.0,-7.6
125307.825,3.0,-7.6
125308.224,3.0,-7.8
125308.424,3.0,-8.0
125308.823,3.0,-8.0
125309.25,3.0,-8.0
125309.424,3.0,-7.8
125309.723,3.0,-7.8
125310.124,3.0,-7.6
125310.424,3.0,-7.6
125310.725,3.0,-7.4
125311.24,3.0,-7.4
125311.224,3.2,-7.6
125311.423,3.2,-7.6
125311.823,3.2,-7.6
125312.24,3.2,-7.8
125312.224,3.2,-7.8
125312.725,3.2,-7.8
125313.224,3.2,-8.0
125313.424,3.0,-8.0
125313.824,2.8,-7.6
125314.224,2.6,-7.6
125314.524,2.6,-7.4
125315.24,2.6,-7.4
125315.523,2.8,-7.4
125316.124,2.8,-7.6
125316.425,2.6,-7.6
125316.724,2.8,-7.8
125317.24,3.0,-7.8
125317.333,2.8,-8.0
125317.523,2.8,-8.2
125317.824,2.8,-8.2
125318.124,2.8,-8.2
125318.423,2.8,-8.0
125318.724,2.8,-8.0
125319.24,2.8,-7.8
125319.323,2.8,-8.0
125319.624,2.8,-8.0
125320.24,2.8,-8.0
125320.325,2.8,-7.8
125320.624,2.8,-7.8
125320.924,2.8,-8.0
125321.333,2.8,-8.0
125321.624,2.8,-8.2
125321.924,2.8,-8.0
125322.225,2.8,-8.2
125322.524,2.8,-8.2
125322.824,2.8,-8.2
125323.124,2.8,-8.0
125323.424,2.8,-8.0
125323.724,2.8,-7.8
125324.24,2.8,-7.8
125324.325,3.0,-7.6
125324.725,3.2,-7.6
125324.924,3.2,-7.6
125325.225,3.2,-7.6
125325.525,3.4,-7.4
125325.824,3.6,-7.4
125326.124,3.4,-7.4
125326.525,3.4,-7.6
125326.724,3.4,-7.8
125327.24,3.4,-7.8
125327.224,3.0,-7.8
125327.524,3.0,-7.8
125327.922,3.0,-7.6
125328.224,3.2,-7.4
125328.525,3.2,-7.2
171151.811,3.6,-6.2
171152.465,3.6,-6.6
171152.792,4.0,-6.6
175359.320,3.6,-6.2
175359.420,3.6,-6.2
175359.520,3.6,-6.2
175359.621,3.6,-6.2
175359.721,3.6,-6.2
175359.821,3.6,-6.2
175359.921,3.6,-6.2
175400.21,3.6,-6.0
175400.120,3.6,-6.0
175400.220,3.6,-6.0
175400.321,3.6,-6.0
175400.420,3.6,-5.8
175400.520,3.6,-5.8
175400.621,3.6,-5.8
175400.721,3.6,-5.8
175400.821,3.6,-5.8
175400.921,3.6,-5.8
175401.20,3.6,-5.8
175401.120,3.6,-5.6
175401.221,3.6,-5.6
175401.320,3.6,-5.6
175401.420,3.6,-5.6
175401.521,3.6,-5.6
175401.621,3.6,-5.6
175401.721,3.6,-5.4
175401.821,3.6,-5.4
175401.920,3.8,-5.4
175402.21,3.8,-5.4
175402.121,3.8,-5.4
175402.220,3.8,-5.4
175402.320,3.8,-5.4
175402.420,3.8,-5.4
175402.520,3.8,-5.6
175402.621,3.8,-5.6
175402.721,3.8,-5.8
175402.821,3.8,-5.8
175402.921,3.6,-5.8
175403.20,3.6,-5.8
175403.120,3.4,-5.8
175403.221,3.4,-5.8
175403.320,3.4,-5.8
175403.420,3.4,-5.8
175403.521,3.4,-5.8
175403.621,3.4,-5.8
175403.721,3.4,-5.8
175403.821,3.4,-5.8
175403.920,3.4,-6.0
175404.21,3.4,-6.0
175404.121,3.4,-6.0
175404.220,3.4,-6.0
175404.320,3.2,-6.0
175404.420,3.2,-6.0
175404.520,3.2,-6.0
175404.621,3.0,-6.0
175404.721,3.0,-6.0
175404.821,3.0,-6.0
175404.921,3.0,-5.8
175405.21,2.8,-5.8
175405.120,2.8,-5.8
175405.221,2.8,-5.8
175405.321,2.8,-5.8
175405.420,2.8,-5.8
175405.521,2.8,-5.8
175405.621,2.8,-5.8
175405.721,2.8,-5.8
175405.821,2.8,-5.8
175405.920,2.8,-5.8
175406.21,2.8,-5.8
175406.121,2.8,-5.8
175406.220,2.8,-5.8
175406.320,2.8,-5.6
175406.420,2.8,-5.6
175406.520,2.8,-5.6
175406.621,2.8,-5.6
175406.721,2.8,-5.6
175406.821,3.0,-5.6
175406.921,3.0,-5.6
175407.21,3.0,-5.6
175407.120,3.0,-5.6
175407.220,3.0,-5.4
175407.322,3.2,-5.4
175407.420,3.2,-5.4
175407.521,3.2,-5.4
175407.621,3.2,-5.4
175407.721,3.2,-5.4
175407.821,3.4,-5.4
175407.921,3.4,-5.4
175408.20,3.4,-5.4
175408.121,3.4,-5.4
175408.221,3.4,-5.4
175408.320,3.4,-5.4
175408.420,3.2,-5.6
175408.522,3.2,-5.6
175408.621,3.2,-5.6
175408.721,3.2,-5.6
175408.820,3.2,-5.6
175408.921,3.2,-5.6
175409.21,3.2,-5.6
175409.120,3.2,-5.6
175409.220,3.2,-5.6
175409.321,3.2,-5.6
175409.420,3.2,-5.4
175409.520,3.2,-5.4
175409.621,3.2,-5.4
175409.721,3.2,-5.4
175409.821,3.2,-5.4
175409.921,3.2,-5.4
175410.20,3.2,-5.4
175410.121,3.2,-5.4
175410.221,3.2,-5.4
175410.320,3.2,-5.2
175410.420,3.2,-5.2
175410.520,3.2,-5.2
175410.621,3.2,-5.2
175410.721,3.2,-5.2
175410.821,3.2,-5.2
175410.921,3.2,-5.2
175411.21,3.2,-5.2
175411.121,3.2,-5.2
175411.220,3.2,-5.4
175411.320,3.2,-5.4
175411.422,3.2,-5.4
175411.520,3.2,-5.4
175411.621,3.2,-5.4
175411.721,3.2,-5.4
175411.821,3.2,-5.6
175411.921,3.2,-5.6
175412.20,3.2,-5.6
175412.120,3.2,-5.6
175412.221,3.2,-5.6
175412.320,3.2,-5.6
175412.420,3.2,-5.8
175412.520,3.2,-5.8
175412.621,3.2,-5.8
175412.721,3.2,-5.8
175412.821,3.0,-5.8
175412.920,3.0,-5.8
175413.21,3.0,-5.8
175413.121,3.0,-5.8
175413.225,3.0,-5.8
175413.320,3.0,-5.8
175413.422,3.0,-5.8
175413.520,3.0,-5.8
175413.621,3.0,-5.8
175413.721,3.0,-5.8
175413.821,3.0,-5.8
175413.921,3.0,-5.8
175414.21,3.0,-5.8
175414.120,3.0,-5.8
175414.221,3.0,-5.8
175414.321,3.0,-5.6
175414.420,3.0,-5.6
175414.520,3.0,-5.6
175414.622,3.0,-5.6
175414.721,3.0,-5.6
175414.821,3.0,-5.4
175414.921,3.0,-5.4
175415.21,3.0,-5.4
175415.121,3.0,-5.4
175415.220,3.0,-5.4
175415.320,3.0,-5.4
175415.422,2.8,-5.2
175415.520,2.8,-5.2
175415.621,2.8,-5.2
175415.721,2.8,-5.2
175415.821,3.0,-5.2
175415.921,3.0,-5.2
175416.21,3.0,-5.2
175416.120,3.0,-5.2
175416.221,3.0,-5.2
175416.321,3.0,-5.2
175416.420,3.0,-5.4
175416.520,3.0,-5.4
175416.621,3.0,-5.4
175416.721,3.0,-5.4
175416.821,3.0,-5.4
175416.921,3.0,-5.4
175417.21,3.0,-5.4
175417.121,3.0,-5.4
175417.221,3.0,-5.6
175417.320,3.0,-5.6
175417.420,3.0,-5.6
175417.522,3.0,-5.6
175417.621,3.0,-5.6
175417.721,3.0,-5.6
175417.821,3.0,-5.6
175417.921,3.0,-5.6
175418.21,3.0,-5.6
175418.121,3.0,-5.6
175418.220,2.8,-5.6
175418.322,2.8,-5.6
175418.420,2.8,-5.6
175418.520,2.8,-5.4
175418.621,2.8,-5.4
175418.721,2.8,-5.4
175418.821,2.6,-5.4
175418.921,2.6,-5.4
175419.20,2.6,-5.4
175419.121,2.6,-5.4
175419.221,2.6,-5.4
175419.320,2.6,-5.4
175419.420,2.6,-5.4
175419.522,2.6,-5.4
175419.621,2.6,-5.4
175419.721,2.6,-5.4
175419.821,2.6,-5.4
175419.921,2.6,-5.4
175420.21,2.6,-5.2
175420.121,2.6,-5.2
175438.285,3.6,-6.2
175438.386,3.6,-6.2
175438.485,3.6,-6.2
175438.585,3.6,-6.2
175438.685,3.6,-6.2
175438.785,3.6,-6.0
175438.886,3.6,-6.0
175438.986,3.6,-6.0
175439.85,3.6,-6.0
175439.185,3.6,-6.0
175439.286,3.6,-6.0
175439.385,3.6,-6.0
175439.485,3.6,-6.0
175439.585,3.6,-6.0
175439.685,3.6,-6.0
175439.785,3.8,-6.0
175439.886,3.8,-6.0
175439.984,3.8,-6.0
175440.86,3.8,-6.2
175440.186,3.8,-6.2
175440.285,3.8,-6.2
175440.385,3.8,-6.2
175440.486,3.8,-6.2
175440.585,3.8,-6.2
175440.685,3.8,-6.4
175440.785,3.8,-6.4
175440.885,3.8,-6.6
175440.986,3.8,-6.6
175441.86,3.8,-6.4
175441.185,3.8,-6.4
175441.286,3.8,-6.4
175441.385,3.6,-6.2
175441.485,3.6,-6.2
175441.585,3.6,-6.0
175441.685,3.6,-6.0
175441.785,3.6,-6.0
175441.885,3.6,-6.0
175441.984,3.6,-6.0
175442.86,3.8,-6.0
175442.186,3.8,-5.8
175442.285,3.8,-5.8
175442.385,3.8,-6.0
175442.486,3.8,-6.0
175442.585,3.8,-6.0
175442.685,4.0,-6.0
175442.785,4.0,-6.0
175442.886,4.0,-5.8
175442.988,4.0,-5.8
175443.86,4.0,-5.8
175443.191,4.0,-5.8
175443.286,4.0,-5.8
175443.386,4.0,-5.8
175443.485,4.0,-5.8
175443.585,4.0,-5.8
175443.685,4.0,-5.8
175443.785,4.0,-5.8
175443.886,4.0,-5.8
175443.986,4.0,-5.8
175444.86,4.2,-5.8
175444.186,4.2,-5.8
175444.286,4.2,-5.8
175444.385,4.2,-5.8
175444.485,4.2,-5.8
175444.585,4.2,-5.8
175444.685,4.4,-5.8
175444.785,4.4,-5.8
175444.886,4.6,-6.0
175444.986,4.6,-6.0
175445.86,4.6,-6.0
175445.185,4.6,-6.0
175445.285,4.6,-6.0
175445.386,4.4,-6.0
175445.485,4.4,-6.0
175445.585,4.4,-6.2
175445.685,4.4,-6.2
175445.785,4.4,-6.4
175445.886,4.4,-6.4
175445.986,4.4,-6.6
175446.85,4.4,-6.6
175446.186,4.4,-6.6
175446.286,4.4,-6.6
175446.385,4.4,-6.6
175446.485,4.4,-6.4
175446.586,4.4,-6.4
175446.685,4.4,-6.4
175446.785,4.4,-6.4
175446.886,4.4,-6.4
175446.986,4.4,-6.4
175447.86,4.2,-6.2
175447.186,4.2,-6.2
175447.285,4.2,-6.2
175447.386,4.2,-6.2
175447.486,4.2,-6.2
175447.585,4.2,-6.2
175447.685,4.2,-6.2
175447.785,4.2,-6.2
175447.886,4.2,-6.2
175447.986,4.2,-6.2
175448.85,4.2,-6.2
175448.186,4.2,-6.2
175448.286,4.2,-6.2
175448.385,4.2,-6.2
175448.485,4.2,-6.2
175448.585,4.2,-6.2
175448.685,4.2,-6.2
175448.785,4.2,-6.2
175448.886,4.4,-6.4
175448.986,4.4,-6.4
175449.86,4.4,-6.4
175449.186,4.4,-6.4
175449.285,4.4,-6.4
175449.385,4.4,-6.4
175449.486,4.4,-6.4
175449.585,4.4,-6.4
175449.685,4.4,-6.4
175449.785,4.4,-6.6
175449.886,4.4,-6.6
175449.986,4.4,-6.6
175450.86,4.4,-6.6
175450.186,4.4,-6.6
175450.286,4.4,-6.6
175450.386,4.4,-6.8
175450.485,4.4,-6.8
175450.585,4.4,-7.0
175450.687,4.4,-7.0
175450.785,4.4,-7.0
175450.886,4.4,-7.2
175450.984,4.4,-7.2
175451.86,4.4,-7.2
175451.186,4.4,-7.2
175451.285,4.4,-7.2
175451.385,4.4,-7.0
175451.486,4.4,-7.0
175451.585,4.4,-7.0
175451.685,4.4,-7.0
175451.785,4.4,-7.0
175451.886,4.4,-7.0
175451.986,4.4,-7.0
175452.86,4.4,-7.0
175452.185,4.4,-7.0
175452.286,4.4,-7.0
175452.386,4.4,-7.0
175452.485,4.4,-7.0
175452.585,4.4,-7.0
175452.685,4.4,-7.0
175452.785,4.4,-7.0
175452.886,4.4,-7.0
175452.986,4.4,-7.2
175453.85,4.4,-7.2
175453.186,4.4,-7.2
175453.286,4.6,-7.2
175453.385,4.6,-7.2
175453.485,4.8,-7.2
175453.587,4.8,-7.2
175453.685,4.8,-7.2
175453.786,5.0,-7.2
175453.886,5.0,-7.2
175453.986,5.0,-7.2
175454.86,5.0,-7.2
175454.185,5.0,-7.2
175454.285,5.0,-7.2
175454.386,5.0,-7.2
175454.485,5.0,-7.0
175454.585,5.0,-7.0
175454.685,5.0,-7.0
175454.786,5.0,-7.0
175454.886,5.0,-7.2
175454.986,4.8,-7.2
175455.85,4.8,-7.2
175455.186,4.8,-7.4
175455.286,4.8,-7.4
175455.385,4.8,-7.4
175455.485,4.8,-7.4
175455.587,4.8,-7.4
175455.685,4.6,-7.4
175455.786,4.6,-7.4
175455.886,4.6,-7.4
175455.986,4.8,-7.4
175456.86,4.8,-7.4
175456.186,4.8,-7.4
175456.285,5.0,-7.4
175456.386,5.0,-7.4
175456.486,5.0,-7.4
175456.585,5.0,-7.4
175456.685,5.0,-7.4
175456.786,5.0,-7.2
175456.886,5.0,-7.2
175456.986,5.0,-7.0
175457.86,5.0,-7.0
175457.186,5.0,-7.0
175457.286,5.0,-7.0
175457.385,5.0,-7.0
175457.485,5.2,-7.0
175457.585,5.2,-7.0
175457.685,5.2,-7.0
175457.786,5.2,-7.0
175511.38,5.2,-7.0
175511.138,5.2,-7.0
175511.238,5.2,-7.2
175511.338,5.2,-7.2
175511.437,5.2,-7.2
175511.537,5.2,-7.2
175511.638,5.2,-7.2
175511.737,5.2,-7.2
175511.837,5.2,-7.2
175511.938,5.2,-7.2
175512.38,5.2,-7.2
175512.138,5.2,-7.2
175512.238,5.0,-7.2
175512.337,5.0,-7.2
175512.438,4.8,-7.2
175512.538,4.8,-7.2
175512.637,4.8,-7.4
175512.737,4.8,-7.4
175512.839,4.8,-7.4
175512.938,4.8,-7.4
175513.38,4.8,-7.4
175513.138,4.8,-7.4
175513.238,4.8,-7.4
175513.338,4.8,-7.4
175513.438,4.8,-7.4
175513.537,4.8,-7.2
175513.638,4.8,-7.2
175513.737,4.8,-7.2
175513.837,4.8,-7.2
175513.938,4.8,-7.2
175514.38,4.8,-7.2
175514.138,4.8,-7.2
175514.238,4.8,-7.0
175514.337,4.8,-7.0
175514.438,4.8,-7.0
175514.538,4.8,-7.0
175514.637,4.8,-7.0
175514.737,4.8,-7.0
175514.837,4.8,-6.8
175514.938,4.8,-6.8
175515.38,4.8,-6.8
175515.138,4.8,-6.8
175515.238,4.8,-6.8
175515.338,4.8,-6.8
175515.438,4.8,-6.8
175515.537,4.8,-7.0
175515.637,4.8,-7.0
175515.739,4.8,-7.0
175515.837,4.8,-7.0
175515.938,4.8,-7.0
175516.38,4.8,-7.0
175516.138,4.8,-7.0
175516.238,4.8,-7.0
175516.338,4.8,-7.0
175516.437,4.8,-7.0
175516.538,4.8,-7.0
175516.638,4.8,-7.0
175516.737,4.8,-7.0
175516.838,4.8,-7.0
175516.938,4.8,-7.0
175517.38,4.8,-7.2
175517.138,4.8,-7.2
175517.237,4.8,-7.2
175517.338,4.8,-7.2
175517.438,4.8,-7.2
175517.537,4.8,-7.2
175517.637,4.8,-7.2
175517.739,4.8,-7.2
175517.837,4.8,-7.2
175517.938,4.8,-7.2
175518.38,4.8,-7.0
175518.138,4.8,-6.8
175518.238,4.8,-6.8
175518.338,4.8,-6.8
175518.437,4.8,-6.8
175518.538,4.8,-6.8
175518.638,4.8,-6.8
175518.737,4.8,-6.8
175518.837,4.8,-6.8
175518.938,4.8,-6.8
175519.38,4.8,-6.6
175519.138,4.8,-6.6
175519.238,4.8,-6.6
175519.338,4.8,-6.6
175519.438,4.8,-6.6
175519.539,5.0,-6.6
175519.637,5.0,-6.6
175519.737,5.0,-6.8
175519.839,5.0,-6.8
175519.946,5.0,-6.8
175520.38,4.8,-6.8
175520.138,4.8,-6.8
175520.238,4.8,-6.8
175520.338,5.0,-6.8
175520.437,5.0,-7.0
175520.538,5.0,-7.0
175520.638,5.0,-7.0
175520.737,5.0,-7.0
175520.837,5.0,-7.0
175520.938,5.0,-7.0
175521.38,5.0,-7.0
175521.138,5.0,-7.0
175521.238,5.0,-7.0
175521.337,4.8,-6.8
175521.438,4.8,-6.8
175521.538,4.8,-6.8
175521.637,4.8,-6.8
175521.737,4.8,-6.8
175521.839,4.8,-7.0
175521.938,4.8,-7.0
175522.38,4.8,-7.2
175522.138,4.8,-7.2
175522.238,4.8,-7.2
175522.338,4.8,-7.2
175522.438,4.8,-7.2
175522.537,4.8,-7.0
175522.638,5.0,-7.0
175522.739,5.0,-7.0
175522.837,5.0,-7.0
175522.938,5.0,-7.0
175523.39,5.0,-7.0
175523.138,4.8,-7.0
175523.238,4.8,-7.0
175523.337,4.8,-7.0
175523.438,4.8,-7.0
175523.538,4.8,-7.0
175523.637,4.8,-7.0
175523.737,4.8,-7.0
175523.838,4.8,-7.2
175523.938,4.8,-7.2
175524.38,4.8,-7.2
175524.138,4.8,-7.2
175524.238,4.8,-7.2
175524.338,4.8,-7.2
175524.438,4.8,-7.2
175524.537,4.8,-7.2
175524.637,5.0,-7.4
175524.739,5.0,-7.4
175524.838,5.0,-7.4
175524.938,5.0,-7.4
175525.38,5.0,-7.4
175525.138,5.0,-7.4
175525.238,5.0,-7.4
175525.338,5.0,-7.4
175525.437,5.0,-7.4
175525.538,5.0,-7.6
175525.639,5.0,-7.6
175525.737,5.0,-7.8
175525.838,5.0,-7.8
175525.939,5.0,-7.8
175526.38,5.0,-7.8
175526.138,5.0,-7.8
175526.238,4.8,-7.8
175526.338,4.8,-7.8
175526.438,4.8,-7.8
175526.537,4.8,-8.0
175526.637,4.8,-8.0
175526.739,4.8,-8.0
175526.838,4.8,-8.0
175526.938,4.8,-8.0
175527.38,4.8,-8.0
175527.138,4.8,-7.8
175527.238,4.8,-7.8
175527.338,4.8,-7.6
175527.437,4.8,-7.6
175527.538,4.8,-7.6
175527.639,4.8,-7.4
175527.737,4.8,-7.4
175527.838,4.8,-7.4
175527.938,4.8,-7.2
175528.38,4.8,-7.2
175528.138,4.8,-7.2
175528.238,4.8,-7.0
175528.338,4.8,-7.0
175528.438,4.8,-6.8
175528.539,4.8,-6.8
175528.637,4.8,-6.8
175528.737,4.8,-6.8
175528.839,4.8,-6.8
175528.938,4.8,-6.8
175529.38,4.8,-6.8
175529.138,4.8,-7.0
175529.238,4.8,-7.0
175529.338,4.8,-7.0
175529.438,4.8,-7.2
175529.537,4.8,-7.2
175529.639,4.8,-7.2
175529.737,4.8,-7.2
175529.838,4.8,-7.2
175529.938,4.8,-7.0
175530.38,4.8,-7.0
175530.138,4.8,-7.0
175530.238,4.8,-7.0
175530.337,4.8,-7.0
175530.438,4.8,-7.0
175530.539,4.8,-7.2
175530.637,4.8,-7.2
175530.737,4.8,-7.2
175530.839,4.8,-7.2
175530.938,4.8,-7.2
